Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
 [927] std::_Vector_base<Link*, std::allocator<Link*> >::_M_get_Tp_allocator() const [311] std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>::max() [1296] void std::_Destroy<boost::shared_ptr<boost::program_options::option_description>*>(boost::shared_ptr<boost::program_options::option_description>*, boost::shared_ptr<boost::program_options::option_description>*)
 [928] std::_Vector_base<actin*, std::allocator<actin*> >::_M_get_Tp_allocator() const [241] std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>::min() [1297] void std::_Destroy<boost::shared_ptr<boost::program_options::option_description>*, boost::shared_ptr<boost::program_options::option_description> >(boost::shared_ptr<boost::program_options::option_description>*, boost::shared_ptr<boost::program_options::option_description>*, std::allocator<boost::shared_ptr<boost::program_options::option_description> >&)
 [1038] std::_Vector_base<motor*, std::allocator<motor*> >::_M_get_Tp_allocator() const [1456] std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>::seed(unsigned long) [1298] void std::_Destroy<boost::shared_ptr<boost::program_options::options_description>*>(boost::shared_ptr<boost::program_options::options_description>*, boost::shared_ptr<boost::program_options::options_description>*)
 [1227] std::_Vector_base<filament*, std::allocator<filament*> >::_M_get_Tp_allocator() const [1581] std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>::mersenne_twister_engine(unsigned long) [1299] void std::_Destroy<boost::shared_ptr<boost::program_options::options_description>*, boost::shared_ptr<boost::program_options::options_description> >(boost::shared_ptr<boost::program_options::options_description>*, boost::shared_ptr<boost::program_options::options_description>*, std::allocator<boost::shared_ptr<boost::program_options::options_description> >&)
 [1097] std::_Vector_base<std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*> >*, std::allocator<std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*> >*> >::_M_get_Tp_allocator() const [312] std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>::operator()() [1308] void std::_Destroy<boost::program_options::basic_option<char>*>(boost::program_options::basic_option<char>*, boost::program_options::basic_option<char>*)
 [1098] std::_Vector_base<std::vector<int, std::allocator<int> >*, std::allocator<std::vector<int, std::allocator<int> >*> >::_M_get_Tp_allocator() const [31] bool std::__lexicographical_compare<false>::__lc<int const*, int const*>(int const*, int const*, int const*, int const*) [1309] void std::_Destroy<boost::program_options::basic_option<char>*, boost::program_options::basic_option<char> >(boost::program_options::basic_option<char>*, boost::program_options::basic_option<char>*, std::allocator<boost::program_options::basic_option<char> >&)
 [929] std::_Vector_base<std::array<double, 2ul>, std::allocator<std::array<double, 2ul> > >::_M_get_Tp_allocator() const [998] std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >** std::__uninitialized_default_n_1<true>::__uninit_default_n<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >**, unsigned long>(std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >**, unsigned long) [1322] void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
 [1343] std::_Vector_base<std::array<double, 3ul>, std::allocator<std::array<double, 3ul> > >::_M_get_Tp_allocator() const [668] std::array<int, 2ul>* std::__uninitialized_default_n_1<true>::__uninit_default_n<std::array<int, 2ul>*, unsigned long>(std::array<int, 2ul>*, unsigned long) [1323] void std::_Destroy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >&)
 [511] std::_Vector_base<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >::_M_get_Tp_allocator() const [999] int* std::__uninitialized_default_n_1<true>::__uninit_default_n<int*, unsigned long>(int*, unsigned long) [970] void std::_Destroy<Link**>(Link**, Link**)
 [697] std::_Vector_base<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::get_allocator() const [837] std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::program_options::variable_value, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value> > >::end() [971] void std::_Destroy<Link**, Link*>(Link**, Link**, std::allocator<Link*>&)
 [487] std::_Vector_base<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::_M_get_Tp_allocator() const [1582] std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::program_options::variable_value, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value> > >::begin() [972] void std::_Destroy<actin**>(actin**, actin**)
 [377] std::_Vector_base<int, std::allocator<int> >::get_allocator() const [1583] std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, boost::program_options::variable_value, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value> > >::~map() [973] void std::_Destroy<actin**, actin*>(actin**, actin**, std::allocator<actin*>&)
 [147] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [1584] std::map<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::~map() [1115] void std::_Destroy<motor**>(motor**, motor**)
 [1228] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [1125] std::map<std::vector<int, std::allocator<int> >, double, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::pair<std::vector<int, std::allocator<int> > const, double> > >::map() [1116] void std::_Destroy<motor**, motor*>(motor**, motor**, std::allocator<motor*>&)
 [735] std::_Rb_tree_node<std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value> >::_M_valptr() const [1126] std::map<std::vector<int, std::allocator<int> >, double, std::less<std::vector<int, std::allocator<int> > >, std::allocator<std::pair<std::vector<int, std::allocator<int> > const, double> > >::~map() [685] void std::_Destroy<filament**>(filament**, filament**)
 [305] std::_Rb_tree_node<std::pair<double, std::array<int, 2ul> > >::_M_valptr() const [1585] std::set<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::less<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~set() [686] void std::_Destroy<filament**, filament*>(filament**, filament**, std::allocator<filament*>&)
 [930] std::move_iterator<Link**>::base() const [24] std::set<std::pair<double, std::array<int, 2ul> >, std::less<std::pair<double, std::array<int, 2ul> > >, std::allocator<std::pair<double, std::array<int, 2ul> > > >::insert(std::pair<double, std::array<int, 2ul> >&&) [1645] void std::_Destroy<std::array<int, 2ul>**>(std::array<int, 2ul>**, std::array<int, 2ul>**)
 [931] std::move_iterator<actin**>::base() const [559] std::set<std::pair<double, std::array<int, 2ul> >, std::less<std::pair<double, std::array<int, 2ul> > >, std::allocator<std::pair<double, std::array<int, 2ul> > > >::set() [1646] void std::_Destroy<std::array<int, 2ul>**, std::array<int, 2ul>*>(std::array<int, 2ul>**, std::array<int, 2ul>**, std::allocator<std::array<int, 2ul>*>&)
 [1039] std::move_iterator<motor**>::base() const [560] std::set<std::pair<double, std::array<int, 2ul> >, std::less<std::pair<double, std::array<int, 2ul> > >, std::allocator<std::pair<double, std::array<int, 2ul> > > >::~set() [1194] void std::_Destroy<std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*> >**>(std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*> >**, std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*> >**)
 [1229] std::move_iterator<filament**>::base() const [849] std::pair<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const, boost::program_options::variable_value>::~pair() [1195] void std::_Destroy<std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*> >**, std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*> >*>(std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*> >**, std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*> >**, std::allocator<std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*> >*>&)
 [1099] std::move_iterator<std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*> >**>::base() const [427] std::pair<std::__detail::_Node_iterator<std::array<int, 2ul>, true, true>, bool>::pair<std::__detail::_Node_iterator<std::array<int, 2ul>, true, true>, bool, true>(std::__detail::_Node_iterator<std::array<int, 2ul>, true, true>&&, bool&&) [1020] void std::_Destroy<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >**>(std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >**, std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >**)
 [1100] std::move_iterator<std::vector<int, std::allocator<int> >**>::base() const [501] std::pair<std::__detail::_Node_iterator<std::array<int, 4ul>, true, true>, bool>::pair<std::__detail::_Node_iterator<std::array<int, 4ul>, true, true>, bool, true>(std::__detail::_Node_iterator<std::array<int, 4ul>, true, true>&&, bool&&) [1021] void std::_Destroy<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >**, std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*>(std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >**, std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >**, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*>&)
 [932] std::move_iterator<std::array<double, 2ul>*>::base() const [428] std::pair<std::_Rb_tree_node_base*, std::_Rb_tree_node_base*>::pair<std::_Rb_tree_node<std::pair<double, std::array<int, 2ul> > >*&, std::_Rb_tree_node_base*&, true>(std::_Rb_tree_node<std::pair<double, std::array<int, 2ul> > >*&, std::_Rb_tree_node_base*&) [1196] void std::_Destroy<std::vector<int, std::allocator<int> >**>(std::vector<int, std::allocator<int> >**, std::vector<int, std::allocator<int> >**)
 [707] std::move_iterator<std::array<int, 2ul>*>::base() const [429] std::pair<std::_Rb_tree_iterator<std::pair<double, std::array<int, 2ul> > >, bool>::pair<std::_Rb_tree_iterator<std::pair<double, std::array<int, 2ul> > >, bool, true>(std::_Rb_tree_iterator<std::pair<double, std::array<int, 2ul> > >&&, bool&&) [1197] void std::_Destroy<std::vector<int, std::allocator<int> >**, std::vector<int, std::allocator<int> >*>(std::vector<int, std::allocator<int> >**, std::vector<int, std::allocator<int> >**, std::allocator<std::vector<int, std::allocator<int> >*>&)
 [284] std::move_iterator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*>::base() const [430] std::pair<std::_Rb_tree_const_iterator<std::pair<double, std::array<int, 2ul> > >, bool>::pair<std::_Rb_tree_iterator<std::pair<double, std::array<int, 2ul> > >&, bool&, true>(std::_Rb_tree_iterator<std::pair<double, std::array<int, 2ul> > >&, bool&) [974] void std::_Destroy<std::array<double, 2ul>*>(std::array<double, 2ul>*, std::array<double, 2ul>*)
 [388] std::move_iterator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*>::operator*() const [431] std::pair<double, std::array<int, 2ul> >::pair<double&, std::array<int, 2ul>&, true>(double&, std::array<int, 2ul>&) [975] void std::_Destroy<std::array<double, 2ul>*, std::array<double, 2ul> >(std::array<double, 2ul>*, std::array<double, 2ul>*, std::allocator<std::array<double, 2ul> >&)
 [149] std::move_iterator<int*>::base() const [902] std::array<std::array<double, 2ul>, 2ul>::operator[](unsigned long) [1300] void std::_Destroy<std::array<double, 3ul>*>(std::array<double, 3ul>*, std::array<double, 3ul>*)
