Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      0.07     0.00     8844     0.00     0.00  std::_Hashtable<std::array<int, 2ul>, std::array<int, 2ul>, std::allocator<std::array<int, 2ul> >, std::__detail::_Identity, std::equal_to<std::array<int, 2ul> >, boost::hash<std::array<int, 2ul> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<true, true, true> >::find(std::array<int, 2ul> const&)
  0.00      0.07     0.00     8844     0.00     0.00  std::unordered_set<std::array<int, 2ul>, boost::hash<std::array<int, 2ul> >, std::equal_to<std::array<int, 2ul> >, std::allocator<std::array<int, 2ul> > >::end()
  0.00      0.07     0.00     8844     0.00     0.00  std::unordered_set<std::array<int, 2ul>, boost::hash<std::array<int, 2ul> >, std::equal_to<std::array<int, 2ul> >, std::allocator<std::array<int, 2ul> > >::find(std::array<int, 2ul> const&)
  0.00      0.07     0.00     8844     0.00     0.00  bool std::__detail::operator==<std::array<int, 2ul>, true>(std::__detail::_Node_iterator_base<std::array<int, 2ul>, true> const&, std::__detail::_Node_iterator_base<std::array<int, 2ul>, true> const&)
  0.00      0.07     0.00     8717     0.00     0.00  std::_Rb_tree_iterator<std::pair<double, std::array<int, 2ul> > >::_Rb_tree_iterator(std::_Rb_tree_node_base*)
  0.00      0.07     0.00     8320     0.00     0.00  std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>::max()
  0.00      0.07     0.00     8320     0.00     0.00  std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>::operator()()
  0.00      0.07     0.00     8320     0.00     0.00  std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>, double>::operator()()
  0.00      0.07     0.00     8320     0.00     0.00  double std::generate_canonical<double, 53ul, std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul> >(std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>&)
  0.00      0.07     0.00     8320     0.00     0.00  unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&)
  0.00      0.07     0.00     8181     0.00     0.00  filament::angle_between_links(int, int)
  0.00      0.07     0.00     8080     0.00     0.00  filament_ensemble::update_dist_map(std::set<std::pair<double, std::array<int, 2ul> >, std::less<std::pair<double, std::array<int, 2ul> > >, std::allocator<std::pair<double, std::array<int, 2ul> > > >&, std::array<int, 2ul> const&, double, double)
  0.00      0.07     0.00     7777     0.00     0.00  std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > std::operator+<char, std::char_traits<char>, std::allocator<char> >(char const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&&)
  0.00      0.07     0.00     7575     0.00     0.00  std::vector<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >, std::allocator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >::size() const
  0.00      0.07     0.00     7575     0.00     0.00  std::_Vector_base<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >::_Vector_impl::_M_swap_data(std::_Vector_base<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >::_Vector_impl&)
  0.00      0.07     0.00     7575     0.00     0.00  std::_Vector_base<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >::_Vector_impl::_Vector_impl(std::allocator<std::array<int, 2ul> >&&)
  0.00      0.07     0.00     7575     0.00     0.00  std::_Vector_base<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >::_Vector_base(std::_Vector_base<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >&&)
  0.00      0.07     0.00     7575     0.00     0.00  std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >::vector(std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >&&)
  0.00      0.07     0.00     7575     0.00     0.00  void std::_Destroy<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >(std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*)
  0.00      0.07     0.00     7347     0.00     0.00  std::less<std::pair<double, std::array<int, 2ul> > >::operator()(std::pair<double, std::array<int, 2ul> > const&, std::pair<double, std::array<int, 2ul> > const&) const
  0.00      0.07     0.00     7347     0.00     0.00  std::_Identity<std::pair<double, std::array<int, 2ul> > >::operator()(std::pair<double, std::array<int, 2ul> > const&) const
  0.00      0.07     0.00     7347     0.00     0.00  bool std::operator< <double, std::array<int, 2ul> >(std::pair<double, std::array<int, 2ul> > const&, std::pair<double, std::array<int, 2ul> > const&)
  0.00      0.07     0.00     6994     0.00     0.00  __gnu_cxx::new_allocator<std::array<int, 2ul> >::new_allocator()
  0.00      0.07     0.00     6841     0.00     0.00  filament::get_link(int)
  0.00      0.07     0.00     6678     0.00     0.00  pos_bc(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, double, double, std::array<double, 2ul> const&, std::array<double, 2ul> const&, std::array<double, 2ul> const&)
  0.00      0.07     0.00     6666     0.00     0.00  rng_n()
  0.00      0.07     0.00     6666     0.00     0.00  int_range(int, int)
  0.00      0.07     0.00     6666     0.00     0.00  actin::get_force()
  0.00      0.07     0.00     6666     0.00     0.00  std::normal_distribution<double>::param_type::mean() const
  0.00      0.07     0.00     6666     0.00     0.00  std::normal_distribution<double>::param_type::stddev() const
  0.00      0.07     0.00     6666     0.00     0.00  double std::normal_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul> >(std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>&)
  0.00      0.07     0.00     6666     0.00     0.00  double std::normal_distribution<double>::operator()<std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul> >(std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>&, std::normal_distribution<double>::param_type const&)
  0.00      0.07     0.00     6666     0.00     0.00  std::__detail::_Adaptor<std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>, double>::_Adaptor(std::mersenne_twister_engine<unsigned long, 64ul, 312ul, 156ul, 31ul, 13043109905998158313ul, 29ul, 6148914691236517205ul, 17ul, 8202884508482404352ul, 37ul, 18444473444759240704ul, 43ul, 6364136223846793005ul>&)
  0.00      0.07     0.00     6571     0.00     0.00  filament::get_BC[abi:cxx11]()
  0.00      0.07     0.00     6564     0.00     0.00  __gnu_cxx::__aligned_membuf<std::pair<double, std::array<int, 2ul> > >::_M_ptr()
  0.00      0.07     0.00     6564     0.00     0.00  __gnu_cxx::__aligned_membuf<std::pair<double, std::array<int, 2ul> > >::_M_addr()
  0.00      0.07     0.00     6564     0.00     0.00  std::allocator<std::array<int, 2ul> >::allocator<std::__detail::_Hash_node<std::array<int, 2ul>, true> >(std::allocator<std::__detail::_Hash_node<std::array<int, 2ul>, true> > const&)
  0.00      0.07     0.00     6564     0.00     0.00  std::_Rb_tree_node<std::pair<double, std::array<int, 2ul> > >::_M_valptr()
  0.00      0.07     0.00     6564     0.00     0.00  std::_Rb_tree<std::pair<double, std::array<int, 2ul> >, std::pair<double, std::array<int, 2ul> >, std::_Identity<std::pair<double, std::array<int, 2ul> > >, std::less<std::pair<double, std::array<int, 2ul> > >, std::allocator<std::pair<double, std::array<int, 2ul> > > >::_M_end()
  0.00      0.07     0.00     6564     0.00     0.00  std::__detail::_Hash_node<std::array<int, 2ul>, true>* std::__addressof<std::__detail::_Hash_node<std::array<int, 2ul>, true> >(std::__detail::_Hash_node<std::array<int, 2ul>, true>&)
  0.00      0.07     0.00     6564     0.00     0.00  std::__detail::_Node_iterator<std::array<int, 2ul>, true, true>&& std::forward<std::__detail::_Node_iterator<std::array<int, 2ul>, true, true> >(std::remove_reference<std::__detail::_Node_iterator<std::array<int, 2ul>, true, true> >::type&)
  0.00      0.07     0.00     6381     0.00     0.00  std::__detail::_Hash_code_base<std::array<int, 2ul>, std::array<int, 2ul>, std::__detail::_Identity, boost::hash<std::array<int, 2ul> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, true>::_M_extract() const
  0.00      0.07     0.00     6381     0.00     0.00  std::__detail::_Hashtable_base<std::array<int, 2ul>, std::array<int, 2ul>, std::__detail::_Identity, std::equal_to<std::array<int, 2ul> >, boost::hash<std::array<int, 2ul> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<true, true, true> >::_M_eq() const
  0.00      0.07     0.00     6381     0.00     0.00  std::__detail::_Hashtable_base<std::array<int, 2ul>, std::array<int, 2ul>, std::__detail::_Identity, std::equal_to<std::array<int, 2ul> >, boost::hash<std::array<int, 2ul> >, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<true, true, true> >::_M_equals(std::array<int, 2ul> const&, unsigned long, std::__detail::_Hash_node<std::array<int, 2ul>, true>*) const
  0.00      0.07     0.00     6381     0.00     0.00  std::__detail::_Equal_helper<std::array<int, 2ul>, std::array<int, 2ul>, std::__detail::_Identity, std::equal_to<std::array<int, 2ul> >, unsigned long, true>::_S_equals(std::equal_to<std::array<int, 2ul> > const&, std::__detail::_Identity const&, std::array<int, 2ul> const&, unsigned long, std::__detail::_Hash_node<std::array<int, 2ul>, true>*)
  0.00      0.07     0.00     6381     0.00     0.00  std::__detail::_Hashtable_ebo_helper<0, std::__detail::_Identity, true>::_S_cget(std::__detail::_Hashtable_ebo_helper<0, std::__detail::_Identity, true> const&)
  0.00      0.07     0.00     6381     0.00     0.00  std::__detail::_Hashtable_ebo_helper<0, std::equal_to<std::array<int, 2ul> >, true>::_S_cget(std::__detail::_Hashtable_ebo_helper<0, std::equal_to<std::array<int, 2ul> >, true> const&)
  0.00      0.07     0.00     6265     0.00     0.00  std::__detail::_Hash_node<std::array<int, 2ul>, true>::_M_next() const
  0.00      0.07     0.00     6060     0.00     0.00  coord2quad_ceil(double, int, double)
  0.00      0.07     0.00     6060     0.00     0.00  range_bc(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, double, int, int, int, int)
  0.00      0.07     0.00     6060     0.00     0.00  Link::get_force()
  0.00      0.07     0.00     6060     0.00     0.00  filament::update_forces(int, double, double)
  0.00      0.07     0.00     6060     0.00     0.00  __gnu_cxx::__normal_iterator<std::array<int, 2ul> const*, std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >::__normal_iterator(std::array<int, 2ul> const* const&)
  0.00      0.07     0.00     6060     0.00     0.00  __gnu_cxx::__normal_iterator<std::array<int, 2ul> const*, std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >::base() const
  0.00      0.07     0.00     6060     0.00     0.00  __gnu_cxx::__normal_iterator<std::array<int, 2ul> const*, std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > std::__miter_base<__gnu_cxx::__normal_iterator<std::array<int, 2ul> const*, std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > > >(__gnu_cxx::__normal_iterator<std::array<int, 2ul> const*, std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >)
  0.00      0.07     0.00     6060     0.00     0.00  std::array<int, 2ul> const* std::__niter_base<std::array<int, 2ul> const*, std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >(__gnu_cxx::__normal_iterator<std::array<int, 2ul> const*, std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > > >)
  0.00      0.07     0.00     6060     0.00     0.00  int* std::__niter_base<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >)
  0.00      0.07     0.00     6060     0.00     0.00  __gnu_cxx::__promote_2<int, int, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type, __gnu_cxx::__promote<int, std::__is_integer<int>::__value>::__type>::__type std::pow<int, int>(int, int)
  0.00      0.07     0.00     6060     0.00     0.00  bool std::operator==<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*>(std::move_iterator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*> const&, std::move_iterator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*> const&)
  0.00      0.07     0.00     6060     0.00     0.00  bool std::operator!=<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*>(std::move_iterator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*> const&, std::move_iterator<std::vector<std::array<int, 2ul>, std::allocator<std::array<int, 2ul> > >*> const&)
  0.00      0.07     0.00     5676     0.00     0.00  std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&)
  0.00      0.07     0.00     5565     0.00     0.00  std::array<int, 2ul>& std::__detail::_Identity::operator()<std::array<int, 2ul>&>(std::array<int, 2ul>&) const
  0.00      0.07     0.00     5565     0.00     0.00  std::__detail::_Hash_node_value_base<std::array<int, 2ul> >::_M_v()
  0.00      0.07     0.00     5562     0.00     0.00  std::equal_to<std::array<int, 2ul> >::operator()(std::array<int, 2ul> const&, std::array<int, 2ul> const&) const
  0.00      0.07     0.00     5562     0.00     0.00  bool std::__equal<true>::equal<int>(int const*, int const*, int const*)
  0.00      0.07     0.00     5562     0.00     0.00  bool std::__equal_aux<int const*, int const*>(int const*, int const*, int const*)
  0.00      0.07     0.00     5562     0.00     0.00  bool std::equal<int const*, int const*>(int const*, int const*, int const*)
  0.00      0.07     0.00     5562     0.00     0.00  bool std::operator==<int, 2ul>(std::array<int, 2ul> const&, std::array<int, 2ul> const&)
