{-0.123685, 0.648947, -0.073677, -0.907785, 0}	{-0.197362, -0.258838, -0.089730, -0.988448, 0}	{-0.287092, -1.247286, 0.319150, -1.131443, 0}	{0.032058, -2.378729, 0.744689, -0.692105, 0}	{1.029625, 1.703332, -0.541230, -0.844691, 1}	{0.488395, 0.858640, -0.631417, -0.806150, 1}	{-0.143023, 0.052491, -0.747859, -0.732468, 1}	{-0.890882, -0.679977, -0.659136, -0.725067, 1}	{-2.423420, -1.827706, 0.960914, -0.265389, 2}	{-1.462506, -2.093095, 0.798614, -0.514869, 2}	{-0.663892, -2.607964, 0.961621, -0.361177, 2}	{0.297729, -2.969141, 1.018819, -0.466432, 2}
{-0.823969, 0.558161, 0.269041, -0.942753, 0}	{-0.554928, -0.384592, 0.343690, -0.921868, 0}	{-0.211238, -1.306460, 0.689716, -0.781277, 0}	{0.478477, -2.087736, 0.552476, -0.643045, 0}	{0.908682, 1.444449, -0.818451, -0.793880, 1}	{0.090231, 0.650569, -0.737766, -0.519696, 1}	{-0.647534, 0.130873, -0.885414, -0.334692, 1}	{-1.532948, -0.203818, -0.865453, -0.471418, 1}	{-1.599046, -0.914987, 0.664234, -0.596551, 2}	{-0.934811, -1.511538, 0.889648, -0.572673, 2}	{-0.045164, -2.084211, 0.882604, -0.578518, 2}	{0.837441, -2.662730, 0.621365, -0.570902, 2}
{-1.067189, 0.617136, 0.496760, -0.911523, 0}	{-0.570430, -0.294387, 0.599336, -0.787927, 0}	{0.028907, -1.082313, 0.805967, -0.530252, 0}	{0.834874, -1.612566, 0.801089, -0.653232, 0}	{1.074313, 1.500286, -0.788014, -0.718729, 1}	{0.286299, 0.781556, -0.621023, -0.655996, 1}	{-0.334724, 0.125560, -0.401283, -0.987734, 1}	{-0.736007, -0.862174, -0.399825, -0.786748, 1}	{-1.704798, -2.087321, 0.882794, -0.082754, 2}	{-0.822005, -2.170075, 0.932479, 0.133143, 2}	{0.110475, -2.036932, 1.066013, -0.125443, 2}	{1.176488, -2.162375, 0.888989, -0.616365, 2}
{-0.176365, 0.737804, 0.145588, -0.864002, 0}	{-0.030777, -0.126198, 0.270017, -0.934935, 0}	{0.239240, -1.061133, 0.299366, -0.857016, 0}	{0.538605, -1.918149, 0.861184, -0.515450, 0}	{1.074877, 1.543976, -0.020248, -0.892702, 1}	{1.054628, 0.651274, -0.461312, -1.157494, 1}	{0.593317, -0.506220, -0.746187, -0.529833, 1}	{-0.152870, -1.036053, -0.534307, -0.815069, 1}	{-1.782667, 2.937309, 0.771471, 0.447763, 2}	{-1.011196, -2.614928, 1.049125, 0.249789, 2}	{0.037930, -2.365140, 1.065996, -0.017868, 2}	{1.103926, -2.383008, 0.837282, -0.440311, 2}
{0.290164, 0.377782, -0.161867, -0.948746, 0}	{0.128297, -0.570964, 0.166167, -0.891681, 0}	{0.294465, -1.462645, 0.656684, -0.656793, 0}	{0.951148, -2.119438, 0.481936, -0.891474, 0}	{2.312189, 1.499771, -0.899475, -0.572186, 1}	{1.412714, 0.927585, -0.469611, -0.848563, 1}	{0.943104, 0.079021, -0.474956, -0.926034, 1}	{0.468147, -0.847013, -0.553609, -0.930696, 1}	{-1.432796, -1.059820, 0.784178, -0.761452, 2}	{-0.648618, -1.821271, 0.899018, -0.542928, 2}	{0.250400, -2.364199, 0.822029, -0.463293, 2}	{1.072429, -2.827492, 0.613709, -0.759377, 2}
{-1.074010, 0.939195, 0.494870, -0.926632, 0}	{-0.579139, 0.012564, 0.480807, -0.957093, 0}	{-0.098333, -0.944529, 0.512656, -0.863886, 0}	{0.414324, -1.808415, 0.813924, -0.538725, 0}	{2.603234, 1.006290, -0.969871, -0.397926, 1}	{1.633363, 0.608364, -0.902649, -0.371488, 1}	{0.730714, 0.236876, -1.004854, -0.035121, 1}	{-0.274139, 0.201755, -1.048803, -0.084644, 1}	{-2.017547, -1.949953, 1.011635, 0.047449, 2}	{-1.005912, -1.902505, 1.003271, -0.096422, 2}	{-0.002640, -1.998927, 0.886993, -0.354691, 2}	{0.884352, -2.353617, 0.875589, -0.313465, 2}
{-1.386053, 0.545594, 0.801553, -0.626858, 0}	{-0.584500, -0.081264, 0.655286, -0.776746, 0}	{0.070785, -0.858010, 0.571435, -0.841584, 0}	{0.642220, -1.699594, 0.591915, -0.938837, 0}	{-2.772209, 0.135833, -0.971750, 0.160661, 1}	{2.256041, 0.296494, -1.034490, 0.234107, 1}	{1.221551, 0.530601, -0.987688, 0.075942, 1}	{0.233863, 0.606542, -0.975466, 0.383008, 1}	{-1.646669, -0.668363, 0.595175, -0.896819, 2}	{-1.051493, -1.565182, 0.859304, -0.432634, 2}	{-0.192190, -1.997816, 0.974593, -0.510367, 2}	{0.782403, -2.508183, 0.888365, -0.571158, 2}
{-1.774871, 0.162588, 0.920683, -0.370147, 0}	{-0.854188, -0.207560, 0.952020, -0.543467, 0}	{0.097832, -0.751026, 0.610474, -0.685285, 0}	{0.708306, -1.436311, 0.747908, -0.548919, 0}	{-2.764126, 0.858020, -0.967666, -0.180413, 1}	{2.268209, 0.677608, -1.046896, -0.128046, 1}	{1.221312, 0.549562, -0.967739, -0.069570, 1}	{0.253574, 0.479992, -0.982157, 0.044110, 1}	{-1.605189, -1.108872, 0.858854, -0.069728, 2}	{-0.746334, -1.178600, 0.951437, -0.268594, 2}	{0.205103, -1.447194, 0.866397, -0.425835, 2}	{1.071501, -1.873029, 0.759575, -0.682006, 2}
{-1.785753, -0.363107, 0.857678, -0.467609, 0}	{-0.928075, -0.830716, 0.928552, -0.361882, 0}	{0.000477, -1.192598, 0.711498, -0.647500, 0}	{0.711975, -1.840098, 0.870320, -0.371154, 0}	{-2.886070, 1.334312, -0.946754, -0.079830, 1}	{2.167175, 1.254482, -0.853833, -0.366581, 1}	{1.313343, 0.887901, -0.835066, -0.585631, 1}	{0.478276, 0.302270, -0.730362, -0.689490, 1}	{-1.562893, -1.748971, 0.955927, -0.216463, 2}	{-0.606966, -1.965435, 1.052899, -0.036262, 2}	{0.445933, -2.001697, 0.932284, -0.268036, 2}	{1.378217, -2.269733, 0.805067, -0.201058, 2}
{-0.997666, 0.261720, 0.703615, -0.522605, 0}	{-0.294051, -0.260886, 0.516161, -0.927276, 0}	{0.222110, -1.188162, 0.566662, -0.837191, 0}	{0.788773, -2.025353, 0.176299, -1.021061, 0}	{-2.412445, 1.303298, -0.965534, -0.263867, 1}	{2.622021, 1.039431, -0.866545, -0.317073, 1}	{1.755476, 0.722358, -0.855731, -0.505868, 1}	{0.899745, 0.216490, -0.863510, -0.648636, 1}	{-1.493092, -0.691644, 0.803420, -0.640899, 2}	{-0.689672, -1.332543, 0.785492, -0.634851, 2}	{0.095820, -1.967395, 0.678730, -0.807219, 2}	{0.774549, -2.774613, 0.328032, -0.934908, 2}
{-0.194455, 0.654920, 0.280555, -0.992066, 0}	{0.086100, -0.337146, 0.228721, -0.908927, 0}	{0.314821, -1.246073, 0.013768, -1.001010, 0}	{0.328589, -2.247083, 0.234285, -0.954484, 0}	{-2.244254, -0.273525, -0.910042, 0.228248, 1}	{2.845704, -0.045277, -0.977309, -0.011326, 1}	{1.868395, -0.056603, -1.018500, 0.127076, 1}	{0.849896, 0.070473, -1.017545, 0.194358, 1}	{-0.868955, -0.081557, 0.370454, -0.968261, 2}	{-0.498501, -1.049817, 0.360132, -0.981099, 2}	{-0.138369, -2.030917, 0.366508, -0.848968, 2}	{0.228139, -2.879884, 0.436190, -0.940698, 2}
{-0.360516, 0.657709, 0.422943, -0.860848, 0}	{0.062427, -0.203139, 0.390549, -0.931291, 0}	{0.452976, -1.134430, 0.326687, -0.922366, 0}	{0.779664, -2.056796, 0.274444, -0.933352, 0}	{-2.892215, 0.072750, -1.022659, 0.119120, 1}	{2.085126, 0.191870, -0.943642, -0.322274, 1}	{1.141484, -0.130404, -0.992849, -0.233117, 1}	{0.148635, -0.363520, -0.956685, -0.220459, 1}	{-0.637280, -0.225532, 0.529681, -0.725173, 2}	{-0.107599, -0.950705, 0.383330, -0.904151, 2}	{0.275731, -1.854856, 0.480346, -0.872294, 2}	{0.756077, -2.727150, 0.338840, -0.921079, 2}
{-0.966714, 0.272948, 0.716525, -0.659828, 0}	{-0.250189, -0.386880, 0.749338, -0.597099, 0}	{0.499149, -0.983980, 0.769203, -0.737095, 0}	{1.268352, -1.721075, 0.744404, -0.770641, 0}	{-2.826763, -0.489769, -0.924695, 0.176870, 1}	{2.248541, -0.312899, -0.962449, 0.146677, 1}	{1.286092, -0.166222, -0.878212, 0.062805, 1}	{0.407880, -0.103417, -0.990728, 0.126388, 1}	{-1.194613, -1.548960, 1.023348, 0.015528, 2}	{-0.171265, -1.533431, 0.891386, -0.406455, 2}	{0.720121, -1.939886, 0.872360, -0.508921, 2}	{1.592481, -2.448807, 0.618132, -0.768939, 2}
{-1.277500, 0.133196, 0.857755, -0.529475, 0}	{-0.419745, -0.396279, 0.857816, -0.608904, 0}	{0.438072, -1.005183, 0.692537, -0.807687, 0}	{1.130609, -1.812870, 0.859328, -0.631048, 0}	{-2.584667, 0.025439, -1.014827, -0.114145, 1}	{2.400506, -0.088707, -0.987055, -0.018426, 1}	{1.413452, -0.107133, -1.049747, -0.113055, 1}	{0.363705, -0.220188, -1.115695, 0.139128, 1}	{-0.531804, -0.407883, 0.366505, -0.965964, 2}	{-0.165299, -1.373847, 0.921447, -0.364842, 2}	{0.756148, -1.738689, 0.803153, -0.602298, 2}	{1.559301, -2.340988, 0.754571, -0.728458, 2}
{-1.239512, 0.056410, 0.782266, -0.655427, 0}	{-0.457246, -0.599017, 0.774119, -0.633573, 0}	{0.316873, -1.232590, 0.869120, -0.381111, 0}	{1.185993, -1.613701, 0.945051, -0.387683, 0}	{2.839596, 0.001769, -0.956088, 0.065057, 1}	{1.883508, 0.066826, -0.965676, -0.081675, 1}	{0.917831, -0.014849, -1.051863, 0.037807, 1}	{-0.134032, 0.022958, -0.876487, -0.062275, 1}	{-0.681512, -0.470716, 0.739123, -0.710312, 2}	{0.057611, -1.181028, 0.815268, -0.598204, 2}	{0.872879, -1.779232, 0.946888, -0.349679, 2}	{1.819767, -2.128911, 0.842911, -0.318264, 2}
{-1.151527, -0.144160, 0.924194, -0.448305, 0}	{-0.227333, -0.592465, 0.778628, -0.682811, 0}	{0.551295, -1.275276, 0.894292, -0.617275, 0}	{1.445587, -1.892551, 0.919451, -0.406824, 0}	{2.807612, -1.177873, -0.831681, 0.559340, 1}	{1.975931, -0.618533, -1.062615, 0.270788, 1}	{0.913316, -0.347746, -0.943638, 0.215685, 1}	{-0.030323, -0.132061, -1.037880, 0.106444, 1}	{-0.598015, -0.606571, 0.669238, -0.751050, 2}	{0.071223, -1.357621, 0.893708, -0.585777, 2}	{0.964931, -1.943399, 0.957072, -0.467222, 2}	{1.922002, -2.410621, 0.952028, -0.366804, 2}
{-1.066977, 0.147587, 0.890382, -0.545734, 0}	{-0.176595, -0.398147, 0.727170, -0.688653, 0}	{0.550575, -1.086800, 0.704563, -0.926463, 0}	{1.255138, -2.013263, 0.778871, -0.732619, 0}	{2.906704, 0.013746, -0.959370, -0.267158, 1}	{1.947334, -0.253412, -0.989113, -0.130509, 1}	{0.958221, -0.383921, -0.962214, 0.275886, 1}	{-0.003993, -0.108035, -0.899246, 0.422883, 1}	{-0.975277, -1.310837, 0.808066, -0.468428, 2}	{-0.167211, -1.779265, 0.871957, -0.545025, 2}	{0.704746, -2.324289, 0.905014, -0.314401, 2}	{1.609760, -2.638690, 0.921577, -0.567942, 2}
{-0.532439, 0.470104, 0.549426, -0.603706, 0}	{0.016987, -0.133601, 0.467389, -0.991402, 0}	{0.484376, -1.125003, 0.660034, -0.755671, 0}	{1.144410, -1.880674, 0.949521, -0.211070, 0}	{-2.832384, 0.151569, -0.886200, -0.140548, 1}	{2.281415, 0.011021, -1.022023, -0.270356, 1}	{1.259392, -0.259335, -1.015380, 0.221564, 1}	{0.244012, -0.037771, -0.764937, 0.738071, 1}	{-1.285478, -1.489395, 0.926696, -0.482908, 2}	{-0.358782, -1.972303, 0.945785, -0.073329, 2}	{0.587003, -2.045632, 0.974987, -0.245473, 2}	{1.561991, -2.291105, 1.125226, -0.127318, 2}
{-0.506039, 0.502956, 0.671730, -0.772359, 0}	{0.165690, -0.269403, 0.471908, -0.868578, 0}	{0.637598, -1.137981, 0.602861, -0.717256, 0}	{1.240459, -1.855237, 0.468435, -0.734070, 0}	{-2.700494, -0.560496, -1.030296, -0.062519, 1}	{2.269210, -0.623015, -0.922299, 0.345997, 1}	{1.346911, -0.277019, -0.913221, 0.497329, 1}	{0.433690, 0.220310, -0.808488, 0.368447, 1}	{-1.174561, -1.364416, 0.848361, -0.233633, 2}	{-0.326200, -1.598049, 0.904950, -0.400628, 2}	{0.578750, -1.998677, 0.880876, -0.577249, 2}	{1.459627, -2.575926, 0.397275, -0.715626, 2}
{-0.879083, 0.464908, 0.689047, -0.718687, 0}	{-0.190035, -0.253780, 0.702780, -0.753598, 0}	{0.512745, -1.007378, 0.802566, -0.481796, 0}	{1.315311, -1.489173, 0.861655, -0.563336, 0}	{2.920285, -0.879070, -0.919216, 0.294633, 1}	{2.001068, -0.584437, -0.977147, 0.201204, 1}	{1.023922, -0.383233, -0.963296, 0.433997, 1}	{0.060626, 0.050764, -0.790350, 0.544659, 1}	{-1.408711, -1.842462, 1.069575, -0.016736, 2}	{-0.339136, -1.859197, 1.023790, -0.208773, 2}	{0.684654, -2.067970, 1.077945, 0.120720, 2}	{1.762599, -1.947250, 0.904640, -0.588540, 2}
{-0.898760, 1.119360, 0.917191, -0.561287, 0}	{0.018430, 0.558073, 0.464905, -0.927797, 0}	{0.483335, -0.369724, 0.571065, -0.943137, 0}	{1.054400, -1.312861, 0.778761, -0.714331, 0}	{2.571711, -0.941799, -0.913621, 0.361434, 1}	{1.658091, -0.580365, -0.827377, 0.445330, 1}	{0.830714, -0.135035, -0.780588, 0.794861, 1}	{0.050126, 0.659826, -0.781949, 0.510633, 1}	{-1.619739, -1.637454, 1.014300, -0.128979, 2}	{-0.605439, -1.766433, 1.073327, -0.067879, 2}	{0.467889, -1.834312, 0.936395, -0.145776, 2}	{1.404283, -1.980088, 0.816943, -0.578224, 2}
{-0.967519, 1.178723, 0.587896, -0.765830, 0}	{-0.379623, 0.412893, 0.492044, -0.925490, 0}	{0.112421, -0.512596, 0.690411, -0.657262, 0}	{0.802832, -1.169858, 0.947052, -0.496109, 0}	{2.591939, -1.030793, -0.859228, 0.619860, 1}	{1.732711, -0.410933, -1.054329, 0.510266, 1}	{0.678382, 0.099333, -0.774472, 0.544657, 1}	{-0.096090, 0.643990, -0.775299, 0.614072, 1}	{-1.624674, -1.805205, 0.943990, 0.134391, 2}	{-0.680684, -1.670814, 0.956913, 0.072518, 2}	{0.276229, -1.598296, 1.018690, -0.077883, 2}	{1.294919, -1.676179, 1.024517, -0.325634, 2}
{-1.120368, 1.301956, 0.691263, -0.594347, 0}	{-0.429105, 0.707609, 0.911000, -0.650772, 0}	{0.481896, 0.056836, 0.542199, -0.798658, 0}	{1.024094, -0.741822, 0.931017, -0.482839, 0}	{2.445541, -0.356775, -0.973939, 0.407911, 1}	{1.471602, 0.051135, -0.778668, 0.470750, 1}	{0.692934, 0.521886, -0.786431, 0.527053, 1}	{-0.093497, 1.048939, -1.034371, 0.334342, 1}	{-1.499810, -1.879754, 1.112798, 0.159367, 2}	{-0.387012, -1.720387, 1.030865, 0.047301, 2}	{0.643853, -1.673086, 0.963330, 0.300613, 2}	{1.607182, -1.372473, 0.769824, -0.405355, 2}
{-0.819921, 1.002771, 0.571741, -0.835459, 0}	{-0.248179, 0.167312, 0.724786, -0.565110, 0}	{0.476607, -0.397798, 0.669709, -0.592280, 0}	{1.146316, -0.990079, 0.732503, -0.598033, 0}	{2.747804, -0.407528, -1.014126, 0.274737, 1}	{1.733678, -0.132791, -0.965818, 0.218863, 1}	{0.767861, 0.086072, -0.973801, 0.113130, 1}	{-0.205941, 0.199202, -0.445255, 0.841440, 1}	{-1.317450, -2.237983, 0.828314, 0.390200, 2}	{-0.489136, -1.847783, 1.050745, 0.178997, 2}	{0.561609, -1.668786, 1.005815, 0.073705, 2}	{1.567424, -1.595081, 0.943519, -0.165048, 2}
{-1.298686, 0.591417, 0.693964, -0.469437, 0}	{-0.604722, 0.121979, 0.814433, -0.747305, 0}	{0.209711, -0.625326, 0.818867, -0.532359, 0}	{1.028578, -1.157684, 0.795912, -0.516298, 0}	{2.143637, -1.245862, -0.812958, 0.603764, 1}	{1.330679, -0.642098, -0.828395, 0.502902, 1}	{0.502284, -0.139196, -0.928453, 0.287546, 1}	{-0.426168, 0.148350, -0.865302, 0.661331, 1}	{-1.557292, -0.811815, 1.039395, -0.050774, 2}	{-0.517897, -0.862589, 0.972853, -0.340712, 2}	{0.454956, -1.203301, 1.049970, -0.470414, 2}	{1.504926, -1.673716, 0.854326, -0.429253, 2}
{-1.130249, 0.638110, 0.839887, -0.491402, 0}	{-0.290361, 0.146708, 0.866332, -0.648812, 0}	{0.575970, -0.502104, 0.476611, -0.846359, 0}	{1.052582, -1.348463, 0.739844, -0.734231, 0}	{1.960202, -1.515988, -0.780515, 0.547064, 1}	{1.179688, -0.968924, -0.909204, 0.448837, 1}	{0.270484, -0.520086, -0.427023, 0.921218, 1}	{-0.156540, 0.401132, -0.843668, 0.443295, 1}	{-0.967249, -0.306966, 0.952120, -0.351565, 2}	{-0.015130, -0.658532, 0.755762, -0.577726, 2}	{0.740632, -1.236258, 0.627389, -0.718245, 2}	{1.368021, -1.954503, 0.738373, -0.724623, 2}
{-0.948374, 0.571594, 0.654991, -0.833448, 0}	{-0.293384, -0.261854, 0.624572, -0.659891, 0}	{0.331188, -0.921745, 0.795131, -0.604131, 0}	{1.126319, -1.525877, 0.974611, -0.447795, 0}	{2.194864, -1.786446, -0.845325, 0.480664, 1}	{1.349538, -1.305783, -0.836243, 0.491552, 1}	{0.513296, -0.814230, -0.657679, 0.714415, 1}	{-0.144383, -0.099816, -0.627189, 0.751669, 1}	{-1.165518, -1.663784, 0.863083, -0.035642, 2}	{-0.302435, -1.699426, 0.828170, -0.161862, 2}	{0.525735, -1.861288, 1.137297, -0.157418, 2}	{1.663032, -2.018707, 0.896136, -0.449681, 2}
{-0.126441, 0.713469, 0.403161, -0.963357, 0}	{0.276720, -0.249888, 0.402533, -0.911829, 0}	{0.679253, -1.161717, 0.400710, -0.905781, 0}	{1.079962, -2.067497, 0.329565, -0.989018, 0}	{1.967417, -2.539167, -0.711774, 0.661926, 1}	{1.255643, -1.877241, -0.568494, 0.777327, 1}	{0.687149, -1.099915, -0.314874, 0.956862, 1}	{0.372276, -0.143052, -0.291493, 0.883639, 1}	{-1.147596, -1.240798, 0.768030, -0.431756, 2}	{-0.379565, -1.672553, 0.687925, -0.586604, 2}	{0.308360, -2.259158, 0.777913, -0.612959, 2}	{1.086273, -2.872117, 0.678276, -0.718863, 2}
{-0.459278, 0.114622, 0.740273, -0.551829, 0}	{0.280996, -0.437207, 0.632534, -0.733494, 0}	{0.913530, -1.170701, 0.353502, -0.845693, 0}	{1.267032, -2.016394, 0.689269, -0.845089, 0}	{-2.833227, -1.871480, -1.127403, 0.505548, 1}	{2.039370, -1.365932, -0.970595, 0.430345, 1}	{1.068775, -0.935588, -0.689850, 0.680612, 1}	{0.378925, -0.254976, -0.764857, 0.567139, 1}	{-1.233548, -1.404841, 0.945744, -0.430037, 2}	{-0.287804, -1.834878, 0.939957, -0.411143, 2}	{0.652153, -2.246022, 0.891645, -0.503030, 2}	{1.543798, -2.749052, 0.738227, -0.707361, 2}
{-0.543263, 0.327691, 0.598807, -0.768921, 0}	{0.055544, -0.441230, 0.551752, -0.791438, 0}	{0.607296, -1.232668, 0.252201, -0.938817, 0}	{0.859497, -2.171485, 0.494462, -1.064880, 0}	{2.439506, -2.190650, -0.676518, 0.558526, 1}	{1.762987, -1.632124, -0.673010, 0.722688, 1}	{1.089977, -0.909436, -0.725440, 0.725291, 1}	{0.364537, -0.184145, -0.834085, 0.633821, 1}	{-0.805763, -0.704731, 0.404107, -0.901576, 2}	{-0.401655, -1.606308, 0.651724, -0.818144, 2}	{0.250068, -2.424451, 0.643058, -0.614023, 2}	{0.893127, 2.961526, 0.672636, -0.891729, 2}
{-0.487874, 0.204257, 0.614800, -0.689761, 0}	{0.126926, -0.485504, 0.393069, -0.825114, 0}	{0.519995, -1.310617, 0.205418, -0.892113, 0}	{0.725413, -2.202731, 0.180166, -1.079357, 0}	{1.236699, 2.894986, -0.099349, 1.010193, 1}	{1.137350, -2.094821, -0.179367, 0.944941, 1}	{0.957983, -1.149880, -0.679187, 0.776385, 1}	{0.278796, -0.373496, -0.699811, 0.700254, 1}	{-1.910306, -1.331462, 0.932220, -0.475071, 2}	{-0.978086, -1.806533, 1.001996, -0.440037, 2}	{0.023911, -2.246570, 0.547080, -0.683948, 2}	{0.570991, -2.930517, 0.433608, -0.981864, 2}
{-0.470785, 0.079479, 0.488463, -0.876814, 0}	{0.017678, -0.797334, 0.465993, -0.775696, 0}	{0.483671, -1.573030, 0.582336, -0.748138, 0}	{1.066007, -2.321168, 0.772908, -0.820051, 0}	{2.731067, -1.835975, -0.973867, -0.078658, 1}	{1.757200, -1.914633, -0.759270, 0.511385, 1}	{0.997930, -1.403248, -0.674136, 0.782620, 1}	{0.323794, -0.620629, -0.605175, 0.797798, 1}	{-1.276563, -1.788219, 0.855062, -0.335382, 2}	{-0.421501, -2.123600, 0.871790, -0.504183, 2}	{0.450289, -2.627784, 0.863236, -0.463518, 2}	{1.313525, 2.908698, 1.016762, -0.546046, 2}
{-0.807499, -0.384694, 0.864112, -0.304475, 0}	{0.056613, -0.689169, 0.624900, -0.662787, 0}	{0.681513, -1.351956, 0.838943, -0.596750, 0}	{1.520456, -1.948706, 0.669383, -0.752942, 0}	{2.890713, -1.868335, -0.767421, 0.774446, 1}	{2.123292, -1.093889, -0.937431, 0.464343, 1}	{1.185861, -0.629546, -0.902801, 0.250057, 1}	{0.283060, -0.379490, -1.116605, 0.104475, 1}	{-1.022594, -2.081309, 0.919436, -0.210193, 2}	{-0.103158, -2.291503, 1.005608, 0.023270, 2}	{0.902450, -2.268233, 0.989858, -0.182859, 2}	{1.892307, -2.451091, 0.655352, -0.795402, 2}
{-0.943362, 0.060836, 0.790382, -0.791045, 0}	{-0.152980, -0.730209, 0.483079, -0.860831, 0}	{0.330099, -1.591040, 0.756653, -0.773610, 0}	{1.086752, -2.364651, 0.918467, -0.324138, 0}	{2.441714, -1.961417, -1.005023, 0.220152, 1}	{1.436690, -1.741264, -0.574769, 0.685517, 1}	{0.861922, -1.055748, -0.793596, 0.560688, 1}	{0.068326, -0.495060, -0.853202, 0.566821, 1}	{-1.222439, -2.017705, 0.958138, -0.325403, 2}	{-0.264301, -2.343108, 0.856520, -0.406652, 2}	{0.592219, -2.749759, 1.103127, -0.129986, 2}	{1.695346, -2.879746, 0.944000, -0.126684, 2}
{-0.607596, -0.155110, 0.773535, -0.606176, 0}	{0.165939, -0.761285, 0.677514, -0.614553, 0}	{0.843453, -1.375838, 0.578843, -0.692705, 0}	{1.422296, -2.068543, 0.899929, -0.406163, 0}	{2.969865, -1.836753, -0.834811, 0.607934, 1}	{2.135054, -1.228819, -0.797950, 0.526697, 1}	{1.337104, -0.702122, -0.980975, 0.263020, 1}	{0.356130, -0.439102, -0.865445, 0.396016, 1}	{-1.074596, -2.607583, 0.988276, 0.055717, 2}	{-0.086320, -2.551866, 0.991401, -0.012908, 2}	{0.905082, -2.564774, 1.041164, -0.046258, 2}	{1.946246, -2.611031, 0.871333, -0.458752, 2}
{-0.875588, -0.739347, 0.850824, -0.294921, 0}	{-0.024764, -1.034268, 0.884771, -0.419740, 0}	{0.860006, -1.454008, 0.889342, -0.486377, 0}	{1.749348, -1.940385, 0.712990, -0.751973, 0}	{2.821993, -1.862637, -0.956669, 0.547320, 1}	{1.865324, -1.315317, -0.877465, 0.223807, 1}	{0.987858, -1.091510, -0.848353, 0.302994, 1}	{0.139505, -0.788516, -0.990108, 0.327735, 1}	{-1.171472, -2.790124, 1.046515, -0.049541, 2}	{-0.124957, -2.839665, 1.057669, 0.028362, 2}	{0.932712, -2.811303, 1.092355, 0.083335, 2}	{2.025067, -2.727967, 0.946305, -0.391565, 2}
{-0.918759, -0.818255, 0.892038, -0.834868, 0}	{-0.026721, -1.653123, 0.830010, -0.745845, 0}	{0.803288, -2.398968, 0.615613, -0.704914, 0}	{1.418901, 2.896117, 0.701199, -0.683970, 0}	{-2.598073, -1.890661, -1.027982, 0.003601, 1}	{2.373945, -1.887060, -1.060076, 0.311912, 1}	{1.313869, -1.575147, -1.033901, 0.351332, 1}	{0.279968, -1.223815, -0.879547, 0.413133, 1}	{-1.046919, -2.451647, 0.949600, -0.506749, 2}	{-0.097319, -2.958396, 0.925011, -0.419957, 2}	{0.827693, 2.621647, 0.838528, -0.395035, 2}	{1.666220, 2.226612, 1.055393, -0.329702, 2}
{-0.388474, -0.876620, 0.752048, -0.763370, 0}	{0.363574, -1.639990, 0.366917, -0.790862, 0}	{0.730491, -2.430852, 0.682094, -0.590661, 0}	{1.412585, 2.978487, 0.853958, -0.571472, 0}	{2.930117, 2.470891, -0.728949, 0.756802, 1}	{2.201168, -2.772307, -0.819428, 0.579346, 1}	{1.381740, -2.192961, -0.876295, 0.677078, 1}	{0.505444, -1.515883, -0.795993, 0.602064, 1}	{-1.198308, 2.683134, 0.955107, 0.244875, 2}	{-0.243201, 2.928009, 1.014044, -0.235992, 2}	{0.770843, 2.692017, 1.065772, -0.215540, 2}	{1.836615, 2.476477, 0.961202, -0.488226, 2}
{0.143210, -0.526428, 0.365829, -1.068398, 0}	{0.509039, -1.594826, 0.537185, -0.792826, 0}	{1.046224, -2.387651, 0.524495, -0.770239, 0}	{1.570719, 2.842110, 0.692193, -0.591911, 0}	{2.738455, 2.339890, -0.470350, 0.763447, 1}	{2.268104, -2.896663, -0.752888, 0.684084, 1}	{1.515216, -2.212579, -0.682307, 0.729684, 1}	{0.832909, -1.482896, -0.432069, 0.922845, 1}	{-0.728506, 2.819998, 0.883938, 0.217250, 2}	{0.155432, -2.962753, 0.896379, -0.306498, 2}	{1.051811, 2.730750, 0.814739, -0.483375, 2}	{1.866551, 2.247374, 0.783414, -0.656131, 2}
{-0.873354, -2.037949, 0.918001, -0.588132, 0}	{0.044647, -2.626081, 0.865168, -0.518230, 0}	{0.909815, 2.855689, 0.881720, -0.516479, 0}	{1.791535, 2.339210, 0.940450, -0.129491, 0}	{-2.633064, -2.951474, -1.040704, 0.239900, 1}	{2.326232, -2.711574, -1.105486, 0.097657, 1}	{1.220746, -2.613917, -0.992506, 0.330023, 1}	{0.228240, -2.283894, -0.941677, 0.291932, 1}	{-0.468268, 2.917482, 0.920455, -0.416822, 2}	{0.452187, 2.500660, 0.931495, -0.336711, 2}	{1.383682, 2.163949, 1.024805, -0.143279, 2}	{2.408486, 2.020671, 0.994788, 0.010670, 2}
{-1.163646, -2.354624, 1.089118, -0.250191, 0}	{-0.074528, -2.604815, 0.856767, -0.467963, 0}	{0.782238, 2.927222, 0.790087, -0.614899, 0}	{1.572325, 2.312323, 0.792389, -0.676934, 0}	{2.838560, 2.810512, -0.928522, 0.315453, 1}	{1.910038, -2.874036, -0.926594, 0.117201, 1}	{0.983444, -2.756834, -1.063513, 0.154482, 1}	{-0.080069, -2.602352, -0.894501, 0.425352, 1}	{-0.560430, 2.856242, 0.919688, -0.328411, 2}	{0.359257, 2.527832, 0.906488, -0.260471, 2}	{1.265746, 2.267361, 0.828496, -0.528303, 2}	{2.094242, 1.739058, 0.538656, -0.782785, 2}
